ID,Name,User,TimeStamp,Type,X,Y,Z
352,Чёрная речка 2,alex,1417273502616,Raw,-0.62249243,0.78529817,9.279925
,ServiceLog,alex,1417273503533,Raw,-0.6991069,0.46926352,9.595961
,ServiceLog,alex,1417273504762,Raw,-0.5650316,0.39264908,9.528923
,ServiceLog,alex,1417273505991,Raw,-0.5746084,0.7374141,9.260772
,ServiceLog,alex,1417273507232,Raw,-0.32561144,0.7278373,9.490616
,ServiceLog,alex,1417273508494,Raw,-0.36391866,0.23942018,9.816227
,ServiceLog,alex,1417273509745,Raw,-0.4405331,0.4405331,9.375694
,ServiceLog,alex,1417273510981,Raw,-0.4309563,0.4213795,9.490616
,ServiceLog,alex,1417273512175,Raw,-0.19153613,0.545878,9.643845
,ServiceLog,alex,1417273514026,Raw,-0.047884032,0.61291564,9.557653
,ServiceLog,alex,1417273515253,Raw,-0.15322891,0.47884035,9.576807
,ServiceLog,alex,1417273516480,Raw,-0.18195933,0.23942018,9.548077
,ServiceLog,alex,1417273517741,Raw,-0.10534488,0.23942018,9.643845
,ServiceLog,alex,1417273519267,Raw,-0.019153614,0.25857377,9.528923
,ServiceLog,alex,1417273520498,Raw,-0.047884032,0.29688102,9.643845
,ServiceLog,alex,1417273521729,Raw,-0.11492168,0.25857377,9.634268
,ServiceLog,alex,1417273522919,Raw,-0.076614454,0.39264908,9.519346
,ServiceLog,alex,1417273524156,Raw,-0.019153614,0.45010993,9.548077
,ServiceLog,alex,1417273525381,Raw,-0.009576807,0.47884035,9.557653
,ServiceLog,alex,1417273526578,Raw,-0.39264908,0.6895301,9.423578
,ServiceLog,alex,1417273527767,Raw,-0.35434186,0.22984336,9.509769
,ServiceLog,alex,1417273529016,Raw,-0.30645782,0.31603462,9.586384
,ServiceLog,alex,1417273530264,Raw,-0.11492168,0.25857377,9.662998
353,Чёрная речка 3,alex,1417273531444,Raw,0.37349546,0.019153614,10.208876
