,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,129598352,712,26627,250,99,Курская (КЛЦ) 2,3G,HSPA,-1,-97,1433357524262,User1,263651677,0,071$,$070,37.65912,55.75725
1,250-99-26627-129598352,-1,712,-1,-1,-1,Курская (КЛЦ) 2,3G,UMTS,80,9,1433357524262,User1,263651677,0,071$,$070,37.65912,55.75725
2,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357525241,User1,263651677,0,071$,$070,37.65912,55.75725
3,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,10,1433357525241,User1,263651677,0,071$,$070,37.65912,55.75725
4,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357526289,User1,263651677,0,071$,$070,37.65912,55.75725
5,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,10,1433357526289,User1,263651677,0,071$,$070,37.65912,55.75725
6,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357527327,User1,263651677,0,071$,$070,37.65912,55.75725
7,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,10,1433357527327,User1,263651677,0,071$,$070,37.65912,55.75725
8,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357528377,User1,263651677,0,071$,$070,37.65912,55.75725
9,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,10,1433357528377,User1,263651677,0,071$,$070,37.65912,55.75725
10,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,10,1433357529413,User1,263651677,0,071$,$070,37.65912,55.75725
11,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357529413,User1,263651677,0,071$,$070,37.65912,55.75725
12,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357530453,User1,263651677,0,071$,$070,37.65912,55.75725
13,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,11,1433357530453,User1,263651677,0,071$,$070,37.65912,55.75725
14,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357531516,User1,263651677,0,071$,$070,37.65912,55.75725
15,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,11,1433357531516,User1,263651677,0,071$,$070,37.65912,55.75725
16,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357532559,User1,263651677,0,071$,$070,37.65912,55.75725
17,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,11,1433357532559,User1,263651677,0,071$,$070,37.65912,55.75725
18,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,11,1433357533600,User1,263651677,0,071$,$070,37.65912,55.75725
19,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357533600,User1,263651677,0,071$,$070,37.65912,55.75725
20,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,11,1433357534649,User1,263651677,0,071$,$070,37.65912,55.75725
21,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357534649,User1,263651677,0,071$,$070,37.65912,55.75725
22,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357535691,User1,263651677,0,071$,$070,37.65912,55.75725
23,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,13,1433357535691,User1,263651677,0,071$,$070,37.65912,55.75725
24,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357536732,User1,263651677,0,071$,$070,37.65912,55.75725
25,250-99-26627-129598352,-1,,-1,-1,-1,ServiceLog,3G,UMTS,80,13,1433357536732,User1,263651677,0,071$,$070,37.65912,55.75725
26,1,129598352,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433357537775,User1,263651677,0,071$,$070,37.65912,55.75725
